event_id,production_order_id,batch_id,product_id,line_id,machine_id,event_started_at,event_ended_at,shift,shift_business_date,quantity_produced,quantity_rejected,status
PEV-2025-04-000161,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T11:00:00-03:00,2025-04-05T11:30:00-03:00,SHIFT-A,2025-04-05,71,3,completed
PEV-2025-04-000162,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T11:30:00-03:00,2025-04-05T12:00:00-03:00,SHIFT-A,2025-04-05,127,3,completed
PEV-2025-04-000163,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T12:00:00-03:00,2025-04-05T12:30:00-03:00,SHIFT-A,2025-04-05,117,3,completed
PEV-2025-04-000164,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T12:30:00-03:00,2025-04-05T13:00:00-03:00,SHIFT-A,2025-04-05,69,2,completed
PEV-2025-04-000165,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T13:00:00-03:00,2025-04-05T13:30:00-03:00,SHIFT-A,2025-04-05,81,3,completed
PEV-2025-04-000166,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T13:30:00-03:00,2025-04-05T14:00:00-03:00,SHIFT-A,2025-04-05,124,3,completed
PEV-2025-04-000167,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T14:00:00-03:00,2025-04-05T14:30:00-03:00,SHIFT-B,2025-04-05,125,3,completed
PEV-2025-04-000168,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T14:30:00-03:00,2025-04-05T15:00:00-03:00,SHIFT-B,2025-04-05,103,2,completed
PEV-2025-04-000169,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T15:00:00-03:00,2025-04-05T15:30:00-03:00,SHIFT-B,2025-04-05,86,1,completed
PEV-2025-04-000170,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T15:30:00-03:00,2025-04-05T16:00:00-03:00,SHIFT-B,2025-04-05,95,3,completed
PEV-2025-04-000171,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T16:00:00-03:00,2025-04-05T16:30:00-03:00,SHIFT-B,2025-04-05,105,1,completed
bad-event,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T16:30:00-03:00,2025-04-05T17:00:00-03:00,SHIFT-B,2025-04-05,78,2,completed
PEV-2025-04-000173,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T17:00:00-03:00,2025-04-05T17:30:00-03:00,SHIFT-B,2025-04-05,136,2,completed
PEV-2025-04-000174,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T17:30:00-03:00,2025-04-05T18:00:00-03:00,SHIFT-B,2025-04-05,109,2,completed
PEV-2025-04-000175,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T18:00:00-03:00,2025-04-05T18:30:00-03:00,SHIFT-B,2025-04-05,116,2,completed
PEV-2025-04-000176,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T18:30:00-03:00,2025-04-05T19:00:00-03:00,SHIFT-B,2025-04-05,112,1,completed
PEV-2025-04-000177,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T19:00:00-03:00,2025-04-05T19:30:00-03:00,SHIFT-B,2025-04-05,93,2,completed
PEV-2025-04-000178,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T19:30:00-03:00,2025-04-05T20:00:00-03:00,SHIFT-B,2025-04-05,123,1,completed
PEV-2025-04-000179,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T20:00:00-03:00,2025-04-05T20:30:00-03:00,SHIFT-B,2025-04-05,93,2,completed
PEV-2025-04-000180,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T20:30:00-03:00,2025-04-05T21:00:00-03:00,SHIFT-B,2025-04-05,106,2,completed
PEV-2025-04-000181,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T21:00:00-03:00,2025-04-05T21:30:00-03:00,SHIFT-B,2025-04-05,85,2,completed
PEV-2025-04-000182,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T21:30:00-03:00,2025-04-05T22:00:00-03:00,SHIFT-B,2025-04-05,128,3,completed
PEV-2025-04-000183,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T22:00:00-03:00,2025-04-05T22:30:00-03:00,SHIFT-C,2025-04-05,127,1,completed
PEV-2025-04-000184,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T22:30:00-03:00,2025-04-05T23:00:00-03:00,SHIFT-C,2025-04-05,123,2,completed
PEV-2025-04-000185,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T23:00:00-03:00,2025-04-05T23:30:00-03:00,SHIFT-C,2025-04-05,-1,2,completed
PEV-2025-04-000186,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-05T23:30:00-03:00,2025-04-06T00:00:00-03:00,SHIFT-C,2025-04-05,135,1,completed
PEV-2025-04-000187,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T00:00:00-03:00,2025-04-06T00:30:00-03:00,SHIFT-C,2025-04-05,105,3,completed
PEV-2025-04-000188,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T00:30:00-03:00,2025-04-06T01:00:00-03:00,SHIFT-C,2025-04-05,72,3,completed
PEV-2025-04-000189,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T01:00:00-03:00,2025-04-06T01:30:00-03:00,SHIFT-C,2025-04-05,135,2,completed
PEV-2025-04-000190,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T01:30:00-03:00,2025-04-06T02:00:00-03:00,SHIFT-C,2025-04-05,71,2,completed
PEV-2025-04-000191,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T02:00:00-03:00,2025-04-06T02:30:00-03:00,SHIFT-C,2025-04-05,65,1,completed
PEV-2025-04-000192,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T02:30:00-03:00,2025-04-06T03:00:00-03:00,SHIFT-C,2025-04-05,92,2,completed
PEV-2025-04-000193,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T03:00:00-03:00,2025-04-06T03:30:00-03:00,SHIFT-C,2025-04-05,69,3,completed
PEV-2025-04-000194,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T03:30:00-03:00,2025-04-06T04:00:00-03:00,SHIFT-C,2025-04-05,97,1,unknown
PEV-2025-04-000195,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T04:00:00-03:00,2025-04-06T04:30:00-03:00,SHIFT-C,2025-04-05,77,2,completed
PEV-2025-04-000196,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T04:30:00-03:00,2025-04-06T05:00:00-03:00,SHIFT-C,2025-04-05,95,1,completed
PEV-2025-04-000197,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T05:00:00-03:00,2025-04-06T05:30:00-03:00,SHIFT-C,2025-04-05,89,2,completed
PEV-2025-04-000198,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T05:30:00-03:00,2025-04-06T06:00:00-03:00,SHIFT-C,2025-04-05,98,3,completed
PEV-2025-04-000199,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T06:00:00-03:00,2025-04-06T06:30:00-03:00,SHIFT-A,2025-04-06,67,2,completed
PEV-2025-04-000200,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T06:30:00-03:00,2025-04-06T07:00:00-03:00,SHIFT-A,2025-04-06,72,3,completed
PEV-2025-04-000197,PO-2025-000004,LOT-2025-000004,PRD-007,LINE-02,MCH-007,2025-04-06T05:00:00-03:00,2025-04-06T05:30:00-03:00,SHIFT-C,2025-04-05,89,2,completed
