event_id,production_order_id,batch_id,product_id,line_id,machine_id,event_started_at,event_ended_at,shift,shift_business_date,quantity_produced,quantity_rejected,status
PEV-2025-06-000264,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T12:30:00-03:00,2025-06-01T13:00:00-03:00,SHIFT-A,2025-06-01,83,2,completed
PEV-2025-06-000265,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T13:00:00-03:00,2025-06-01T13:30:00-03:00,SHIFT-A,2025-06-01,135,3,completed
PEV-2025-06-000266,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T13:30:00-03:00,2025-06-01T14:00:00-03:00,SHIFT-A,2025-06-01,-1,3,completed
PEV-2025-06-000267,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T14:00:00-03:00,2025-06-01T14:30:00-03:00,SHIFT-B,2025-06-01,100,2,completed
PEV-2025-06-000268,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T14:30:00-03:00,2025-06-01T15:00:00-03:00,SHIFT-B,2025-06-01,135,1,unknown
PEV-2025-06-000269,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T15:00:00-03:00,2025-06-01T15:30:00-03:00,SHIFT-B,2025-06-01,139,3,completed
PEV-2025-06-000270,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-999,2025-06-01T15:30:00-03:00,2025-06-01T16:00:00-03:00,SHIFT-B,2025-06-01,111,2,completed
PEV-2025-06-000271,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T16:00:00-03:00,2025-06-01T16:30:00-03:00,SHIFT-B,2025-06-01,105,1,completed
PEV-2025-06-000272,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T16:30:00-03:00,2025-06-01T17:00:00-03:00,SHIFT-B,2025-06-01,109,3,completed
PEV-2025-06-000273,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T17:00:00-03:00,2025-06-01T17:30:00-03:00,SHIFT-B,2025-06-01,90,2,completed
PEV-2025-06-000274,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T17:30:00-03:00,2025-06-01T18:00:00-03:00,SHIFT-B,2025-06-01,100,2,completed
PEV-2025-06-000275,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T18:00:00-03:00,2025-06-01T18:30:00-03:00,SHIFT-B,2025-06-01,134,1,completed
PEV-2025-06-000276,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T18:30:00-03:00,2025-06-01T19:00:00-03:00,SHIFT-B,2025-06-01,128,2,completed
PEV-2025-06-000277,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T19:00:00-03:00,2025-06-01T19:30:00-03:00,SHIFT-B,2025-06-01,66,3,completed
PEV-2025-06-000278,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T19:30:00-03:00,2025-06-01T20:00:00-03:00,SHIFT-B,2025-06-01,71,2,completed
PEV-2025-06-000279,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T20:00:00-03:00,2025-06-01T20:30:00-03:00,SHIFT-B,2025-06-01,76,1,completed
PEV-2025-06-000280,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T20:30:00-03:00,2025-06-01T21:00:00-03:00,SHIFT-B,2025-06-01,82,1,completed
PEV-2025-06-000281,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T21:00:00-03:00,2025-06-01T21:30:00-03:00,SHIFT-B,2025-06-01,102,3,completed
PEV-2025-06-000282,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T21:30:00-03:00,2025-06-01T22:00:00-03:00,SHIFT-B,2025-06-01,107,2,completed
PEV-2025-06-000283,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T22:00:00-03:00,2025-06-01T22:30:00-03:00,SHIFT-C,2025-06-01,128,1,completed
PEV-2025-06-000284,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T22:30:00-03:00,2025-06-01T23:00:00-03:00,SHIFT-C,2025-06-01,121,1,completed
PEV-2025-06-000285,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T23:00:00-03:00,2025-06-01T23:30:00-03:00,SHIFT-C,2025-06-01,129,1,completed
PEV-2025-06-000286,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T23:30:00-03:00,2025-06-02T00:00:00-03:00,SHIFT-C,2025-06-01,126,2,completed
PEV-2025-06-000287,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T00:00:00-03:00,2025-06-02T00:30:00-03:00,SHIFT-C,2025-06-01,125,2,completed
PEV-2025-06-000288,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T00:30:00-03:00,2025-06-02T01:00:00-03:00,SHIFT-C,2025-06-01,135,1,completed
PEV-2025-06-000289,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T01:00:00-03:00,2025-06-02T01:30:00-03:00,SHIFT-C,2025-06-01,80,1,completed
PEV-2025-06-000290,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T01:30:00-03:00,2025-06-02T02:00:00-03:00,SHIFT-C,2025-06-01,78,2,completed
PEV-2025-06-000291,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T02:00:00-03:00,2025-06-02T02:30:00-03:00,SHIFT-C,2025-06-01,97,2,completed
PEV-2025-06-000292,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T02:30:00-03:00,2025-06-02T03:00:00-03:00,SHIFT-C,2025-06-01,67,3,completed
PEV-2025-06-000293,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T03:00:00-03:00,2025-06-02T03:30:00-03:00,SHIFT-C,2025-06-01,105,1,completed
PEV-2025-06-000294,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T03:30:00-03:00,2025-06-02T04:00:00-03:00,SHIFT-C,2025-06-01,105,3,completed
PEV-2025-06-000295,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T04:00:00-03:00,2025-06-02T04:30:00-03:00,SHIFT-C,2025-06-01,99,1,completed
bad-event,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T04:30:00-03:00,2025-06-02T05:00:00-03:00,SHIFT-C,2025-06-01,97,1,completed
PEV-2025-06-000297,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T05:00:00-03:00,2025-06-02T05:30:00-03:00,SHIFT-C,2025-06-01,130,2,completed
PEV-2025-06-000298,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T05:30:00-03:00,2025-06-02T06:00:00-03:00,SHIFT-C,2025-06-01,84,1,completed
PEV-2025-06-000299,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T06:00:00-03:00,2025-06-02T06:30:00-03:00,SHIFT-A,2025-06-02,129,1,completed
PEV-2025-06-000300,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-02T06:30:00-03:00,2025-06-02T07:00:00-03:00,SHIFT-A,2025-06-02,68,1,completed
PEV-2025-06-000276,PO-2025-000006,LOT-2025-000006,PRD-006,LINE-01,MCH-002,2025-06-01T18:30:00-03:00,2025-06-01T19:00:00-03:00,SHIFT-B,2025-06-01,128,2,completed
