event_id,production_order_id,batch_id,product_id,line_id,machine_id,event_started_at,event_ended_at,shift,shift_business_date,quantity_produced,quantity_rejected,status
PEV-2025-10-000481,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-06T21:00:00-03:00,2025-10-06T21:30:00-03:00,SHIFT-B,2025-10-06,112,3,completed
PEV-2025-10-000482,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-06T21:30:00-03:00,2025-10-06T22:00:00-03:00,SHIFT-B,2025-10-06,130,1,completed
bad-event,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-06T22:00:00-03:00,2025-10-06T22:30:00-03:00,SHIFT-C,2025-10-06,80,2,completed
PEV-2025-10-000484,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-999,2025-10-06T22:30:00-03:00,2025-10-06T23:00:00-03:00,SHIFT-C,2025-10-06,135,1,completed
PEV-2025-10-000485,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-06T23:00:00-03:00,2025-10-06T23:30:00-03:00,SHIFT-C,2025-10-06,119,1,completed
PEV-2025-10-000486,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-06T23:30:00-03:00,2025-10-07T00:00:00-03:00,SHIFT-C,2025-10-06,69,2,completed
PEV-2025-10-000487,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T00:00:00-03:00,2025-10-07T00:30:00-03:00,SHIFT-C,2025-10-06,70,3,completed
PEV-2025-10-000488,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T00:30:00-03:00,2025-10-07T01:00:00-03:00,SHIFT-C,2025-10-06,84,3,completed
PEV-2025-10-000489,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T01:00:00-03:00,2025-10-07T01:30:00-03:00,SHIFT-C,2025-10-06,121,3,completed
PEV-2025-10-000490,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T01:30:00-03:00,2025-10-07T02:00:00-03:00,SHIFT-C,2025-10-06,81,2,completed
PEV-2025-10-000491,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T02:00:00-03:00,2025-10-07T02:30:00-03:00,SHIFT-C,2025-10-06,131,1,completed
PEV-2025-10-000492,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T02:30:00-03:00,2025-10-07T03:00:00-03:00,SHIFT-C,2025-10-06,88,1,completed
PEV-2025-10-000493,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T03:00:00-03:00,2025-10-07T03:30:00-03:00,SHIFT-C,2025-10-06,99,2,completed
PEV-2025-10-000494,PO-2025-999999,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T03:30:00-03:00,2025-10-07T04:00:00-03:00,SHIFT-C,2025-10-06,128,3,completed
PEV-2025-10-000495,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T04:00:00-03:00,2025-10-07T04:30:00-03:00,SHIFT-C,2025-10-06,105,3,completed
PEV-2025-10-000496,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T04:30:00-03:00,2025-10-07T05:00:00-03:00,SHIFT-C,2025-10-06,139,3,completed
PEV-2025-10-000497,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T05:00:00-03:00,2025-10-07T05:30:00-03:00,SHIFT-C,2025-10-06,93,1,completed
PEV-2025-10-000498,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T05:30:00-03:00,2025-10-07T06:00:00-03:00,SHIFT-C,2025-10-06,127,3,completed
PEV-2025-10-000499,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T06:00:00-03:00,2025-10-07T06:30:00-03:00,SHIFT-A,2025-10-07,67,1,completed
PEV-2025-10-000500,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T06:30:00-03:00,2025-10-07T07:00:00-03:00,SHIFT-A,2025-10-07,135,1,completed
PEV-2025-10-000500,PO-2025-000010,LOT-2025-000010,PRD-005,LINE-01,MCH-001,2025-10-07T06:30:00-03:00,2025-10-07T07:00:00-03:00,SHIFT-A,2025-10-07,135,1,completed
