event_id,production_order_id,batch_id,product_id,line_id,machine_id,event_started_at,event_ended_at,shift,shift_business_date,quantity_produced,quantity_rejected,status
PEV-2025-08-000367,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T14:00:00-03:00,2025-08-12T14:30:00-03:00,SHIFT-B,2025-08-12,96,2,completed
PEV-2025-08-000368,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T14:30:00-03:00,2025-08-12T15:00:00-03:00,SHIFT-B,2025-08-12,95,3,completed
PEV-2025-08-000369,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T15:00:00-03:00,2025-08-12T15:30:00-03:00,SHIFT-B,2025-08-12,113,1,completed
PEV-2025-08-000370,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T15:30:00-03:00,2025-08-12T16:00:00-03:00,SHIFT-B,2025-08-12,74,2,completed
PEV-2025-08-000371,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T16:00:00-03:00,2025-08-12T16:30:00-03:00,SHIFT-B,2025-08-12,69,2,completed
PEV-2025-08-000372,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T16:30:00-03:00,2025-08-12T17:00:00-03:00,SHIFT-B,2025-08-12,87,1,completed
PEV-2025-08-000373,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T17:00:00-03:00,2025-08-12T17:30:00-03:00,SHIFT-B,2025-08-12,94,3,completed
PEV-2025-08-000374,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T17:30:00-03:00,2025-08-12T18:00:00-03:00,SHIFT-B,2025-08-12,138,1,completed
PEV-2025-08-000375,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T18:00:00-03:00,2025-08-12T18:30:00-03:00,SHIFT-B,2025-08-12,135,1,completed
PEV-2025-08-000376,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T18:30:00-03:00,2025-08-12T19:00:00-03:00,SHIFT-B,2025-08-12,108,2,completed
PEV-2025-08-000377,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T19:00:00-03:00,2025-08-12T19:30:00-03:00,SHIFT-B,2025-08-12,78,1,unknown
PEV-2025-08-000378,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T19:30:00-03:00,2025-08-12T20:00:00-03:00,SHIFT-B,2025-08-12,80,3,completed
PEV-2025-08-000379,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T20:00:00-03:00,2025-08-12T20:30:00-03:00,SHIFT-B,2025-08-12,87,2,completed
bad-event,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T20:30:00-03:00,2025-08-12T21:00:00-03:00,SHIFT-B,2025-08-12,118,2,completed
PEV-2025-08-000381,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T21:00:00-03:00,2025-08-12T21:30:00-03:00,SHIFT-B,2025-08-12,98,3,completed
PEV-2025-08-000382,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-999,2025-08-12T21:30:00-03:00,2025-08-12T22:00:00-03:00,SHIFT-B,2025-08-12,82,1,completed
PEV-2025-08-000383,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T22:00:00-03:00,2025-08-12T22:30:00-03:00,SHIFT-C,2025-08-12,83,3,completed
PEV-2025-08-000384,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T22:30:00-03:00,2025-08-12T23:00:00-03:00,SHIFT-C,2025-08-12,69,3,completed
PEV-2025-08-000385,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T23:00:00-03:00,2025-08-12T23:30:00-03:00,SHIFT-C,2025-08-12,102,2,completed
PEV-2025-08-000386,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T23:30:00-03:00,2025-08-13T00:00:00-03:00,SHIFT-C,2025-08-12,117,3,completed
PEV-2025-08-000387,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T00:00:00-03:00,2025-08-13T00:30:00-03:00,SHIFT-C,2025-08-12,133,3,completed
PEV-2025-08-000388,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T00:30:00-03:00,2025-08-13T01:00:00-03:00,SHIFT-C,2025-08-12,103,3,completed
PEV-2025-08-000389,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T01:00:00-03:00,2025-08-13T01:30:00-03:00,SHIFT-C,2025-08-12,107,1,completed
PEV-2025-08-000390,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T01:30:00-03:00,2025-08-13T02:00:00-03:00,SHIFT-C,2025-08-12,109,3,completed
PEV-2025-08-000391,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T02:00:00-03:00,2025-08-13T02:30:00-03:00,SHIFT-C,2025-08-12,91,3,completed
PEV-2025-08-000392,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T02:30:00-03:00,2025-08-13T03:00:00-03:00,SHIFT-C,2025-08-12,79,1,completed
PEV-2025-08-000393,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T03:00:00-03:00,2025-08-13T03:30:00-03:00,SHIFT-C,2025-08-12,90,3,completed
PEV-2025-08-000394,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T03:30:00-03:00,2025-08-13T04:00:00-03:00,SHIFT-C,2025-08-12,134,2,completed
PEV-2025-08-000395,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T04:00:00-03:00,2025-08-13T04:30:00-03:00,SHIFT-C,2025-08-12,92,2,completed
PEV-2025-08-000396,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T04:30:00-03:00,2025-08-13T05:00:00-03:00,SHIFT-C,2025-08-12,108,3,completed
PEV-2025-08-000397,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T05:00:00-03:00,2025-08-13T05:30:00-03:00,SHIFT-C,2025-08-12,129,3,completed
PEV-2025-08-000398,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T05:30:00-03:00,2025-08-13T06:00:00-03:00,SHIFT-C,2025-08-12,79,1,completed
PEV-2025-08-000399,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T06:00:00-03:00,2025-08-13T06:30:00-03:00,SHIFT-A,2025-08-13,-1,1,completed
PEV-2025-08-000400,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-13T06:30:00-03:00,2025-08-13T07:00:00-03:00,SHIFT-A,2025-08-13,86,3,completed
PEV-2025-08-000370,PO-2025-000008,LOT-2025-000008,PRD-001,LINE-03,MCH-011,2025-08-12T15:30:00-03:00,2025-08-12T16:00:00-03:00,SHIFT-B,2025-08-12,74,2,completed
